"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(14.090336799621582, 206.98617553710938)","(0.0, 0.0)","(17.46246910095215, 211.72280883789062)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1042.40087890625, 536.9100341796875)","(1070.6727294921875, 534.6395263671875)","(1014.1304321289062, 543.6556396484375)","(1069.01416015625, 537.02197265625)","(992.0125122070312, 538.7994384765625)","(1055.8389892578125, 536.5049438476562)","(1005.7612915039062, 531.9530029296875)","(1016.3426513671875, 531.4288330078125)","(967.3869018554688, 525.2243041992188)","(985.2670288085938, 525.9925537109375)","(934.3970336914062, 519.9751586914062)","(957.3344116210938, 519.7989501953125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1130.2574462890625, 372.47802734375)","(1109.286865234375, 367.9723205566406)","(1160.4832763671875, 385.4942932128906)","(1119.7330322265625, 374.1608581542969)","(1186.59814453125, 384.05908203125)","(1141.5189208984375, 378.0736389160156)","(1188.016357421875, 378.03277587890625)","(1181.562255859375, 377.0473937988281)","(1241.0050048828125, 379.0424499511719)","(1230.9840087890625, 379.4964904785156)","(1289.652587890625, 381.04632568359375)","(1277.6395263671875, 380.04052734375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(533.1478881835938, 292.4498291015625)","(591.2296142578125, 294.957763671875)","(497.9159851074219, 303.3345031738281)","(608.0810546875, 304.4102783203125)","(472.1811828613281, 298.07391357421875)","(603.515625, 308.1295471191406)","(517.2899169921875, 296.67156982421875)","(540.4207763671875, 298.5726623535156)","(481.86541748046875, 292.8853454589844)","(520.8731079101562, 298.45440673828125)","(454.2174377441406, 291.1897888183594)","(503.0871887207031, 296.4059143066406)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(891.48974609375, 137.280517578125)","(921.03955078125, 141.2479248046875)","(859.9647827148438, 145.26776123046875)","(917.618408203125, 149.7640380859375)","(835.0165405273438, 140.5531005859375)","(901.8914794921875, 153.08123779296875)","(847.86083984375, 141.322265625)","(858.8355102539062, 143.67864990234375)","(803.52783203125, 137.88934326171875)","(822.1224975585938, 143.83258056640625)","(764.9381103515625, 136.30767822265625)","(788.9390258789062, 142.35906982421875)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(63.38948059082031, 248.21951293945312)","(107.9659423828125, 247.99752807617188)","(62.336158752441406, 261.11444091796875)","(145.41664123535156, 257.58172607421875)","(65.38326263427734, 258.750244140625)","(169.1710662841797, 262.9613952636719)","(120.17267608642578, 256.9510498046875)","(140.26536560058594, 257.8899841308594)","(142.30618286132812, 257.96014404296875)","(176.8162841796875, 261.7691955566406)","(165.79315185546875, 260.28143310546875)","(208.82752990722656, 263.423095703125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(14.005838394165039, 652.4988403320312)","(38.0846061706543, 647.8087158203125)","(0.0, 0.0)","(33.235782623291016, 649.5257568359375)","(0.0, 0.0)","(18.055356979370117, 649.327392578125)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1130.05517578125, 192.80838012695312)","(1144.125732421875, 188.34979248046875)","(1078.7313232421875, 211.193115234375)","(1110.30029296875, 197.069580078125)","(1035.0120849609375, 203.59674072265625)","(1066.4466552734375, 199.72637939453125)","(1013.0280151367188, 191.76138305664062)","(1015.9466552734375, 191.07489013671875)","(919.96533203125, 183.70272827148438)","(924.95947265625, 186.29275512695312)","(833.846435546875, 178.28875732421875)","(842.1403198242188, 178.88714599609375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(453.05731201171875, 650.4678344726562)","(376.2352600097656, 634.4999389648438)","(447.7207336425781, 681.5543823242188)","(305.22161865234375, 644.0664672851562)","(438.45648193359375, 680.9866333007812)","(255.61123657226562, 651.2028198242188)","(334.1928405761719, 661.1668090820312)","(297.9794006347656, 656.0349731445312)","(277.28912353515625, 665.7576904296875)","(213.0198516845703, 661.266357421875)","(214.76560974121094, 671.8892211914062)","(133.53501892089844, 662.5980224609375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(308.7616271972656, 608.7044067382812)","(327.5722961425781, 605.209716796875)","(294.9378356933594, 613.00048828125)","(331.0283508300781, 605.260009765625)","(284.3460388183594, 611.3885498046875)","(327.3330993652344, 604.7554931640625)","(297.45977783203125, 605.8416748046875)","(304.9214172363281, 604.5867919921875)","(281.1473388671875, 603.2581787109375)","(293.89019775390625, 601.920654296875)","(267.5827331542969, 601.1239624023438)","(283.80755615234375, 598.8977661132812)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(367.3099365234375, 351.8767395019531)","(355.860595703125, 350.01763916015625)","(377.1156311035156, 355.4688720703125)","(355.1227722167969, 351.1397705078125)","(385.20159912109375, 354.8445739746094)","(359.3795471191406, 351.7333679199219)","(379.6161804199219, 352.2183532714844)","(375.3086853027344, 351.64984130859375)","(393.89111328125, 351.8024597167969)","(386.677978515625, 351.4182434082031)","(406.4176330566406, 351.659912109375)","(397.4082336425781, 350.7096252441406)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(508.8670959472656, 429.9422607421875)","(498.1258850097656, 428.9447326660156)","(507.91998291015625, 433.2183532714844)","(487.9779052734375, 430.4184265136719)","(506.4954833984375, 432.2720947265625)","(480.8643493652344, 431.04400634765625)","(491.9279479980469, 430.2730712890625)","(486.8435974121094, 430.0570068359375)","(483.8517150878906, 429.4427185058594)","(474.8213195800781, 429.6880798339844)","(475.0957336425781, 428.97900390625)","(463.683837890625, 428.82415771484375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(493.7044372558594, 664.6583251953125)","(484.3782043457031, 656.78857421875)","(482.99627685546875, 675.6456909179688)","(467.0428161621094, 658.4354248046875)","(472.9384460449219, 677.0419921875)","(451.0047302246094, 660.5619506835938)","(452.3232727050781, 668.449462890625)","(447.3745422363281, 665.5618286132812)","(424.3997497558594, 671.8709716796875)","(415.76239013671875, 668.0693969726562)","(396.2837219238281, 675.3865356445312)","(386.0560607910156, 669.4439697265625)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(582.8753662109375, 405.89971923828125)","(587.9822998046875, 405.081298828125)","(588.1973266601562, 409.7110900878906)","(597.5516357421875, 407.2723388671875)","(593.3323974609375, 408.90887451171875)","(606.3501586914062, 408.4424133300781)","(604.4664916992188, 407.4051818847656)","(607.4129028320312, 407.3446044921875)","(618.0087890625, 407.22503662109375)","(623.3895874023438, 407.7913513183594)","(630.9265747070312, 407.4334411621094)","(637.8134765625, 407.6490173339844)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(743.3128051757812, 490.59039306640625)","(765.9441528320312, 490.5467529296875)","(735.3197631835938, 494.3122863769531)","(777.7554321289062, 493.0235900878906)","(730.0643920898438, 492.0957946777344)","(781.5980834960938, 493.63067626953125)","(751.4519653320312, 490.191650390625)","(760.8733520507812, 490.442138671875)","(747.8685913085938, 487.8228759765625)","(763.8089599609375, 489.0856628417969)","(746.3950805664062, 486.2453308105469)","(766.1587524414062, 487.1822509765625)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(727.2980346679688, 636.4713134765625)","(722.090087890625, 631.3575439453125)","(719.887939453125, 643.0148315429688)","(711.06884765625, 631.9597778320312)","(713.0067138671875, 643.2191772460938)","(700.6417236328125, 632.7327270507812)","(700.40478515625, 637.1844482421875)","(697.5269775390625, 635.3111572265625)","(682.3262939453125, 637.935302734375)","(677.29833984375, 635.5244750976562)","(664.608154296875, 638.7840576171875)","(658.6434936523438, 635.072021484375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(377.9751892089844, 218.16650390625)","(393.70245361328125, 217.9451904296875)","(373.9739685058594, 222.69073486328125)","(403.4403076171875, 221.3033447265625)","(371.76318359375, 222.89724731445312)","(407.928466796875, 223.69903564453125)","(388.2010498046875, 222.9925537109375)","(394.9478454589844, 223.25372314453125)","(388.9890441894531, 225.10140991210938)","(400.5020751953125, 226.17364501953125)","(390.95062255859375, 227.40438842773438)","(405.30108642578125, 228.28976440429688)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(505.0951843261719, 282.16876220703125)","(512.8677978515625, 283.8492736816406)","(495.06353759765625, 284.5517578125)","(510.45050048828125, 286.7744140625)","(486.8735046386719, 282.9404602050781)","(504.5455627441406, 287.9154968261719)","(488.8511657714844, 283.5986022949219)","(491.6452941894531, 284.5329284667969)","(473.4295654296875, 282.4154968261719)","(478.19305419921875, 284.6429443359375)","(459.6281433105469, 281.8589782714844)","(465.8850402832031, 284.2147216796875)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(544.0877685546875, 127.051025390625)","(562.1595458984375, 125.31201171875)","(540.4452514648438, 133.9776611328125)","(574.23046875, 129.5067138671875)","(538.6979370117188, 135.319580078125)","(580.3070068359375, 133.131591796875)","(558.1485595703125, 134.79949951171875)","(565.9642944335938, 134.5997314453125)","(560.687255859375, 139.2672119140625)","(574.0234375, 139.72998046875)","(564.4075317382812, 143.6671142578125)","(580.9899291992188, 143.7012939453125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(690.7398681640625, 202.85787963867188)","(717.142333984375, 201.00732421875)","(683.4480590820312, 211.4000244140625)","(732.781494140625, 206.32879638671875)","(679.1267700195312, 212.28018188476562)","(739.297607421875, 210.49136352539062)","(705.5220336914062, 211.31387329101562)","(716.6432495117188, 211.19805908203125)","(705.1118774414062, 215.5362548828125)","(723.9109497070312, 216.42535400390625)","(706.77197265625, 219.83966064453125)","(730.0032958984375, 220.19839477539062)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(950.70263671875, 211.76925659179688)","(930.077392578125, 208.13461303710938)","(965.7916870117188, 215.741943359375)","(925.92431640625, 207.60513305664062)","(977.961669921875, 213.16390991210938)","(930.1936645507812, 206.1688232421875)","(964.8788452148438, 206.44366455078125)","(956.601318359375, 204.99728393554688)","(985.2933349609375, 201.53390502929688)","(971.0465087890625, 199.86532592773438)","(1003.3975830078125, 197.0863037109375)","(985.1761474609375, 194.135009765625)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1167.2239990234375, 340.9616394042969)","(1184.81982421875, 341.97528076171875)","(1146.754638671875, 347.11981201171875)","(1181.0428466796875, 347.09783935546875)","(1130.0281982421875, 345.17852783203125)","(1169.66015625, 349.55755615234375)","(1136.024169921875, 344.7967834472656)","(1142.3892822265625, 345.6773986816406)","(1106.3636474609375, 344.2835998535156)","(1117.1710205078125, 346.9248352050781)","(1080.957275390625, 344.6527099609375)","(1094.8394775390625, 347.076416015625)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(969.0909423828125, 511.41046142578125)","(954.0946044921875, 509.281005859375)","(970.6142578125, 516.0523681640625)","(942.5404663085938, 510.89111328125)","(970.9711303710938, 515.6226196289062)","(935.5289916992188, 511.91204833984375)","(952.7864990234375, 512.7071533203125)","(945.9480590820312, 512.0677490234375)","(947.0782470703125, 512.8865356445312)","(935.0363159179688, 512.4970703125)","(940.2456665039062, 513.365234375)","(924.9915771484375, 512.313232421875)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(658.5462646484375, 136.70123291015625)","(610.9420166015625, 136.80328369140625)","(663.8334350585938, 146.0701904296875)","(574.2909545898438, 142.92529296875)","(665.2216796875, 140.10894775390625)","(551.7462158203125, 144.3856201171875)","(606.865966796875, 135.028564453125)","(584.8739624023438, 135.77398681640625)","(588.2659301757812, 127.76153564453125)","(549.1351928710938, 131.46771240234375)","(565.5796508789062, 122.2525634765625)","(515.4595336914062, 125.288818359375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1416.1988525390625, 341.63836669921875)","(0.0, 0.0)","(1297.7689208984375, 337.58270263671875)","(1365.1793212890625, 338.0899658203125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1398.085693359375, 232.8240966796875)","(1381.2913818359375, 232.48348999023438)","(1382.911376953125, 242.27407836914062)","(1353.6085205078125, 238.61080932617188)","(1368.1563720703125, 238.73666381835938)","(1328.9210205078125, 241.17184448242188)","(1334.426513671875, 235.31893920898438)","(1325.8489990234375, 235.84152221679688)","(1293.8494873046875, 232.64715576171875)","(1279.0660400390625, 235.47763061523438)","(1253.9703369140625, 231.37222290039062)","(1236.2745361328125, 233.55935668945312)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(1429.78125, 595.2520141601562)","(0.0, 0.0)","(1410.2589111328125, 601.4729614257812)","(0.0, 0.0)","(1396.9566650390625, 595.1184692382812)","(0.0, 0.0)","(1445.358642578125, 590.2637329101562)","(0.0, 0.0)","(1434.55712890625, 581.9288330078125)","(0.0, 0.0)","(1428.9345703125, 575.6752319335938)","(0.0, 0.0)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(743.379638671875, 538.42626953125)","(752.25439453125, 530.571044921875)","(714.5498657226562, 551.7537231445312)","(734.1849365234375, 533.5621948242188)","(689.3689575195312, 549.7261962890625)","(710.0233764648438, 535.0826416015625)","(678.1083374023438, 538.4677124023438)","(680.3470458984375, 535.8585205078125)","(625.3021850585938, 536.7745971679688)","(629.4337768554688, 534.3914184570312)","(576.49365234375, 535.9368896484375)","(582.9838256835938, 531.4034423828125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(546.8538818359375, 364.5440673828125)","(535.6106567382812, 363.5865783691406)","(543.7479858398438, 368.28546142578125)","(523.143310546875, 365.30645751953125)","(540.3758544921875, 366.73486328125)","(513.4993896484375, 365.8216247558594)","(523.2307739257812, 364.21142578125)","(517.7564086914062, 364.0418701171875)","(510.04656982421875, 362.4260559082031)","(500.2976379394531, 362.9267272949219)","(496.1134948730469, 361.1407165527344)","(483.88226318359375, 361.2007751464844)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(530.2123413085938, 258.7405700683594)","(522.6007690429688, 255.51309204101562)","(539.5120239257812, 262.897216796875)","(524.8274536132812, 255.98745727539062)","(547.3556518554688, 262.6778259277344)","(530.8486938476562, 256.4282531738281)","(546.3029174804688, 258.8684997558594)","(543.8001098632812, 257.7257080078125)","(561.6063842773438, 258.880859375)","(557.6390991210938, 257.50726318359375)","(575.3807983398438, 259.0287170410156)","(570.5733642578125, 256.8284606933594)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(650.2858276367188, 209.70306396484375)","(651.7305297851562, 206.22732543945312)","(655.7909545898438, 214.14785766601562)","(658.2957763671875, 206.85415649414062)","(660.8309936523438, 214.58709716796875)","(665.263671875, 207.7520751953125)","(667.6114501953125, 211.14483642578125)","(668.9044799804688, 209.94168090820312)","(679.689453125, 212.39315795898438)","(682.2142944335938, 210.8798828125)","(691.026123046875, 213.61965942382812)","(694.3479614257812, 211.33319091796875)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(805.1873168945312, 210.000244140625)","(820.8751220703125, 214.51611328125)","(787.044921875, 215.01348876953125)","(817.8655395507812, 221.49261474609375)","(772.3871459960938, 212.77981567382812)","(808.3237915039062, 224.85781860351562)","(778.6658325195312, 216.3082275390625)","(784.525146484375, 218.630615234375)","(752.9202270507812, 216.27346801757812)","(763.039794921875, 221.28671264648438)","(730.746337890625, 217.30950927734375)","(743.9700317382812, 222.70623779296875)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(763.3809204101562, 411.77398681640625)","(768.4832763671875, 411.0826416015625)","(755.3311157226562, 414.3419494628906)","(765.56884765625, 412.25323486328125)","(748.6682739257812, 413.2636413574219)","(760.1966552734375, 412.5859680175781)","(748.8028564453125, 411.5242919921875)","(750.5296020507812, 411.39892578125)","(735.8430786132812, 410.35137939453125)","(738.7772827148438, 410.6605529785156)","(724.183349609375, 409.5513916015625)","(728.0932006835938, 409.5662536621094)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(589.3193359375, 586.2794189453125)","(614.0535278320312, 588.3781127929688)","(585.0518188476562, 587.7716064453125)","(631.0560302734375, 590.4041748046875)","(583.332763671875, 582.708984375)","(639.7442016601562, 589.119384765625)","(609.9412231445312, 580.58447265625)","(620.5211791992188, 581.5481567382812)","(614.2864990234375, 573.3333129882812)","(632.1331176757812, 575.8548583984375)","(619.9873046875, 567.7274169921875)","(641.9519653320312, 570.0695190429688)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(516.8092651367188, 513.0718994140625)","(502.133544921875, 514.1246948242188)","(527.4838256835938, 516.99267578125)","(499.3047790527344, 518.0589599609375)","(536.1670532226562, 516.3002319335938)","(502.6160888671875, 520.4110107421875)","(527.3540649414062, 517.146240234375)","(521.59521484375, 517.9872436523438)","(541.9231567382812, 518.0330810546875)","(532.1528930664062, 520.2654418945312)","(554.6063232421875, 519.45849609375)","(542.322265625, 521.7882080078125)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(934.2800903320312, 254.59625244140625)","(953.7593994140625, 254.76068115234375)","(923.3787841796875, 259.6971740722656)","(960.1331176757812, 258.8051452636719)","(915.3670654296875, 259.4677429199219)","(959.22412109375, 261.4079284667969)","(930.5989379882812, 259.6349792480469)","(938.3396606445312, 260.1014099121094)","(919.9693603515625, 261.3268127441406)","(932.9620361328125, 262.87432861328125)","(911.909912109375, 263.34405517578125)","(928.039306640625, 264.7059020996094)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(905.385009765625, 399.2706298828125)","(899.1748046875, 398.4786682128906)","(914.6744384765625, 402.8633117675781)","(902.5531005859375, 400.52789306640625)","(922.5689697265625, 402.1820373535156)","(909.2791137695312, 401.6755065917969)","(923.1414794921875, 400.7874450683594)","(921.2574462890625, 400.7205505371094)","(939.3052978515625, 400.7278747558594)","(936.4165649414062, 401.2586975097656)","(954.2073974609375, 401.0336608886719)","(950.7291870117188, 401.2286071777344)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(825.3168334960938, 542.3642578125)","(837.1934204101562, 544.368408203125)","(824.888427734375, 543.692626953125)","(847.1043090820312, 546.7168579101562)","(825.4185791015625, 541.3436279296875)","(853.3060302734375, 547.0169677734375)","(839.8135375976562, 541.5811157226562)","(845.211181640625, 542.5588989257812)","(845.2659301757812, 538.7493286132812)","(854.6240844726562, 540.9591064453125)","(851.1962890625, 536.7077026367188)","(862.93017578125, 539.0130615234375)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(739.7200927734375, 579.0571899414062)","(725.9880981445312, 577.9171142578125)","(745.3643798828125, 583.7490234375)","(719.1726684570312, 580.6692504882812)","(749.608154296875, 584.4501342773438)","(717.2269287109375, 582.9922485351562)","(736.8386840820312, 583.8765258789062)","(730.8790893554688, 583.73486328125)","(740.90576171875, 586.7216796875)","(730.41650390625, 587.09228515625)","(743.6193237304688, 589.7728271484375)","(730.1728515625, 589.8062133789062)"
"(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(0.0, 0.0)","(495.5410461425781, 647.4410400390625)","(509.8017272949219, 648.5274658203125)","(493.13739013671875, 647.7408447265625)","(519.76025390625, 649.0701904296875)","(492.20721435546875, 644.3147583007812)","(525.0640869140625, 647.7001342773438)","(507.9864501953125, 642.4887084960938)","(514.1917724609375, 642.9542846679688)","(510.9625244140625, 637.05126953125)","(521.5518798828125, 638.3685913085938)","(514.7745361328125, 632.594970703125)","(527.9364013671875, 633.7991943359375)"
